Crash ID,State,Date,Day,Month,Year,Dayweek,Time,Hour,Min,Crash Type,Number of Fatalities,"Bus Involvement","Rigid Truck Involvement","Articulated Truck Involvement ",Speed Limit
5201003130021,WA,13-Mar-2010,13,3,2010,Saturday,16:15,16,15,Single vehicle ,1,No,Yes,No,110
7201003130008,NT,13-Mar-2010,13,3,2010,Saturday,01:03,01,03,Single vehicle ,1,No,No,No,110
2201003140053,VIC,14-Mar-2010,14,3,2010,Sunday,03:30,03,30,Single vehicle ,1,No,No,No,100
2201003140054,VIC,14-Mar-2010,14,3,2010,Sunday,15:40,15,40,Multiple vehicle,1,No,No,No,60
1201003150080,NSW,15-Mar-2010,15,3,2010,Monday,02:08,02,08,Single vehicle ,1,No,No,No,70
1201003160081,NSW,16-Mar-2010,16,3,2010,Tuesday,07:20,07,20,Multiple vehicle,1,No,Yes,No,100
2201003160055,VIC,16-Mar-2010,16,3,2010,Tuesday,06:55,06,55,Multiple vehicle,1,No,No,Yes,110
4201003160027,SA,16-Mar-2010,16,3,2010,Tuesday,21:25,21,25,Multiple vehicle,1,No,No,No,60
1201003170082,NSW,17-Mar-2010,17,3,2010,Wednesday,07:10,07,10,Multiple vehicle,1,No,No,Yes,70
1201003170083,NSW,17-Mar-2010,17,3,2010,Wednesday,06:50,06,50,Pedestrian,1,No,No,No,60
2201003170056,VIC,17-Mar-2010,17,3,2010,Wednesday,09:20,09,20,Multiple vehicle,1,No,No,Yes,40
3201003170041,QLD,17-Mar-2010,17,3,2010,Wednesday,06:00,06,00,Multiple vehicle,1,No,No,Yes,110
5201003170022,WA,17-Mar-2010,17,3,2010,Wednesday,17:49,17,49,Single vehicle ,1,No,No,No,100
5201003170023,WA,17-Mar-2010,17,3,2010,Wednesday,06:30,06,30,Multiple vehicle,1,No,No,No,90
1201003180084,NSW,18-Mar-2010,18,3,2010,Thursday,18:55,18,55,Multiple vehicle,1,No,No,No,100
4201003180028,SA,18-Mar-2010,18,3,2010,Thursday,16:50,16,50,Single vehicle ,1,No,No,No,110
4201003180029,SA,18-Mar-2010,18,3,2010,Thursday,21:10,21,10,Single vehicle ,1,No,No,No,110
1201003190085,NSW,19-Mar-2010,19,3,2010,Friday,11:30,11,30,Multiple vehicle,1,No,No,No,100
3201003200042,QLD,20-Mar-2010,20,3,2010,Saturday,11:00,11,00,Pedestrian,1,No,No,Yes,100
3201003200043,QLD,20-Mar-2010,20,3,2010,Saturday,16:00,16,00,Multiple vehicle,1,No,No,No,60
5201003200024,WA,20-Mar-2010,20,3,2010,Saturday,01:20,01,20,Pedestrian,1,No,No,No,60
5201003200025,WA,20-Mar-2010,20,3,2010,Saturday,06:06,06,06,Multiple vehicle,1,No,No,No,110
8201003200005,ACT,20-Mar-2010,20,3,2010,Saturday,22:15,22,15,Multiple vehicle,4,No,No,No,80
1201003210086,NSW,21-Mar-2010,21,3,2010,Sunday,22:00,22,00,Multiple vehicle,1,No,No,No,50
2201003210057,VIC,21-Mar-2010,21,3,2010,Sunday,07:32,07,32,Multiple vehicle,1,No,No,No,80
2201003220058,VIC,22-Mar-2010,22,3,2010,Monday,06:30,06,30,Single vehicle ,1,No,No,No,80
5201003220026,WA,22-Mar-2010,22,3,2010,Monday,16:00,16,00,Multiple vehicle,1,No,No,No,60
4201003230030,SA,23-Mar-2010,23,3,2010,Tuesday,13:35,13,35,Multiple vehicle,1,No,No,No,80
5201003230027,WA,23-Mar-2010,23,3,2010,Tuesday,15:47,15,47,Pedestrian,1,No,No,No,40
5201003230028,WA,23-Mar-2010,23,3,2010,Tuesday,17:38,17,38,Multiple vehicle,1,No,No,No,60
1201003240087,NSW,24-Mar-2010,24,3,2010,Wednesday,09:10,09,10,Multiple vehicle,1,No,Yes,No,100
2201003240059,VIC,24-Mar-2010,24,3,2010,Wednesday,16:43,16,43,Single vehicle ,1,No,No,No,100
5201003240029,WA,24-Mar-2010,24,3,2010,Wednesday,12:11,12,11,Multiple vehicle,1,No,No,No,60
6201003240009,TAS,24-Mar-2010,24,3,2010,Wednesday,18:47,18,47,Multiple vehicle,1,No,No,No,110
2201003250060,VIC,25-Mar-2010,25,3,2010,Thursday,13:55,13,55,Single vehicle ,1,No,No,No,80
1201003260088,NSW,26-Mar-2010,26,3,2010,Friday,23:30,23,30,Pedestrian,1,No,No,No,60
2201003260061,VIC,26-Mar-2010,26,3,2010,Friday,11:35,11,35,Multiple vehicle,1,No,No,No,60
2201003260062,VIC,26-Mar-2010,26,3,2010,Friday,18:50,18,50,Single vehicle ,1,No,No,No,50
2201003260063,VIC,26-Mar-2010,26,3,2010,Friday,23:55,23,55,Pedestrian,1,No,No,No,50
3201003260044,QLD,26-Mar-2010,26,3,2010,Friday,05:00,05,00,Single vehicle ,1,No,No,No,100
4201003260031,SA,26-Mar-2010,26,3,2010,Friday,10:10,10,10,Multiple vehicle,1,No,No,No,80
5201003260030,WA,26-Mar-2010,26,3,2010,Friday,01:30,01,30,Single vehicle ,1,No,No,No,100
7201003260009,NT,26-Mar-2010,26,3,2010,Friday,17:00,17,00,Single vehicle ,1,No,No,No,130
1201003270089,NSW,27-Mar-2010,27,3,2010,Saturday,15:10,15,10,Single vehicle ,1,No,No,No,100
2201003270064,VIC,27-Mar-2010,27,3,2010,Saturday,08:10,08,10,Multiple vehicle,1,Yes,No,No,100
4201003270032,SA,27-Mar-2010,27,3,2010,Saturday,14:30,14,30,Multiple vehicle,1,No,No,No,100
5201003270031,WA,27-Mar-2010,27,3,2010,Saturday,22:09,22,09,Single vehicle ,1,No,No,No,50
1201003280090,NSW,28-Mar-2010,28,3,2010,Sunday,20:40,20,40,Pedestrian,1,No,Yes,No,100
2201003280065,VIC,28-Mar-2010,28,3,2010,Sunday,00:40,00,40,Single vehicle ,1,No,No,No,80
3201003280045,QLD,28-Mar-2010,28,3,2010,Sunday,21:00,21,00,Single vehicle ,1,No,No,No,60
3201003280046,QLD,28-Mar-2010,28,3,2010,Sunday,23:00,23,00,Single vehicle ,1,No,No,No,100
3201003280047,QLD,28-Mar-2010,28,3,2010,Sunday,18:00,18,00,Single vehicle ,1,No,No,No,100
1201003290091,NSW,29-Mar-2010,29,3,2010,Monday,13:35,13,35,Multiple vehicle,1,No,No,Yes,60
2201003290066,VIC,29-Mar-2010,29,3,2010,Monday,20:30,20,30,Pedestrian,1,No,No,No,80
1201003300092,NSW,30-Mar-2010,30,3,2010,Tuesday,12:10,12,10,Multiple vehicle,1,No,No,Yes,100
4201003310033,SA,31-Mar-2010,31,3,2010,Wednesday,15:55,15,55,Single vehicle ,1,No,No,No,50
1201004010093,NSW,01-Apr-2010,1,4,2010,Thursday,13:00,13,00,Multiple vehicle,1,No,No,No,100
5201004010032,WA,01-Apr-2010,1,4,2010,Thursday,15:13,15,13,Pedestrian,1,No,No,No,60
2201004020067,VIC,02-Apr-2010,2,4,2010,Friday,14:24,14,24,Multiple vehicle,2,No,No,No,100
4201004020034,SA,02-Apr-2010,2,4,2010,Friday,14:35,14,35,Single vehicle ,1,No,No,No,100
8201004020006,ACT,02-Apr-2010,2,4,2010,Friday,12:25,12,25,Single vehicle ,1,No,No,No,100
1201004030094,NSW,03-Apr-2010,3,4,2010,Saturday,19:00,19,00,Multiple vehicle,1,No,No,No,60
2201004030068,VIC,03-Apr-2010,3,4,2010,Saturday,10:55,10,55,Multiple vehicle,1,No,No,No,50
3201004030048,QLD,03-Apr-2010,3,4,2010,Saturday,17:00,17,00,Multiple vehicle,1,No,No,No,100
3201004040049,QLD,04-Apr-2010,4,4,2010,Sunday,20:00,20,00,Multiple vehicle,1,No,No,No,60
4201004040035,SA,04-Apr-2010,4,4,2010,Sunday,02:30,02,30,Single vehicle ,1,No,No,No,50
1201004050095,NSW,05-Apr-2010,5,4,2010,Monday,07:05,07,05,Single vehicle ,1,No,No,No,90
4201004050036,SA,05-Apr-2010,5,4,2010,Monday,03:10,03,10,Single vehicle ,1,No,No,No,60
1201004060096,NSW,06-Apr-2010,6,4,2010,Tuesday,07:20,07,20,Multiple vehicle,1,No,No,No,100
1201004070097,NSW,07-Apr-2010,7,4,2010,Wednesday,16:30,16,30,Single vehicle ,1,No,No,No,90
1201004070098,NSW,07-Apr-2010,7,4,2010,Wednesday,18:25,18,25,Multiple vehicle,1,No,No,No,50
2201004070069,VIC,07-Apr-2010,7,4,2010,Wednesday,15:00,15,00,Single vehicle ,1,No,No,No,110
3201004070050,QLD,07-Apr-2010,7,4,2010,Wednesday,20:00,20,00,Multiple vehicle,1,No,No,No,70
1201004080099,NSW,08-Apr-2010,8,4,2010,Thursday,05:25,05,25,Multiple vehicle,1,No,No,Yes,100
1201004080100,NSW,08-Apr-2010,8,4,2010,Thursday,08:20,08,20,Multiple vehicle,1,No,No,No,60
2201004080070,VIC,08-Apr-2010,8,4,2010,Thursday,19:00,19,00,Multiple vehicle,1,No,No,No,100
3201004080051,QLD,08-Apr-2010,8,4,2010,Thursday,05:00,05,00,Multiple vehicle,1,No,No,No,100
3201004080052,QLD,08-Apr-2010,8,4,2010,Thursday,05:00,05,00,Single vehicle ,1,No,No,No,100
1201004090101,NSW,09-Apr-2010,9,4,2010,Friday,00:20,00,20,Single vehicle ,1,No,No,No,100
2201004090071,VIC,09-Apr-2010,9,4,2010,Friday,11:35,11,35,Multiple vehicle,2,No,No,Yes,100
5201004090033,WA,09-Apr-2010,9,4,2010,Friday,20:46,20,46,Multiple vehicle,1,No,No,No,50
1201004100102,NSW,10-Apr-2010,10,4,2010,Saturday,07:40,07,40,Multiple vehicle,1,No,Yes,No,110
1201004100103,NSW,10-Apr-2010,10,4,2010,Saturday,16:30,16,30,Single vehicle ,1,No,No,No,50
1201004100104,NSW,10-Apr-2010,10,4,2010,Saturday,12:30,12,30,Multiple vehicle,1,No,No,No,100
1201004100105,NSW,10-Apr-2010,10,4,2010,Saturday,15:30,15,30,Single vehicle ,1,No,No,No,100
5201004100034,WA,10-Apr-2010,10,4,2010,Saturday,15:55,15,55,Single vehicle ,1,No,No,No,110
7201004100010,NT,10-Apr-2010,10,4,2010,Saturday,20:10,20,10,Multiple vehicle,1,No,No,No,70
2201004110072,VIC,11-Apr-2010,11,4,2010,Sunday,16:51,16,51,Multiple vehicle,1,No,No,No,100
3201004110053,QLD,11-Apr-2010,11,4,2010,Sunday,05:00,05,00,Multiple vehicle,1,No,No,No,60
3201004110054,QLD,11-Apr-2010,11,4,2010,Sunday,07:00,07,00,Single vehicle ,1,No,No,No,80
3201004110055,QLD,11-Apr-2010,11,4,2010,Sunday,13:00,13,00,Single vehicle ,1,No,No,No,100
1201004120106,NSW,12-Apr-2010,12,4,2010,Monday,21:05,21,05,Single vehicle ,1,No,No,No,-9
3201004120056,QLD,12-Apr-2010,12,4,2010,Monday,14:00,14,00,Multiple vehicle,3,No,Yes,Yes,100
4201004120037,SA,12-Apr-2010,12,4,2010,Monday,07:00,07,00,Multiple vehicle,1,No,No,No,60
4201004120038,SA,12-Apr-2010,12,4,2010,Monday,07:33,07,33,Single vehicle ,1,No,No,No,110
5201004120035,WA,12-Apr-2010,12,4,2010,Monday,05:30,05,30,Multiple vehicle,1,No,No,Yes,80
1201004130107,NSW,13-Apr-2010,13,4,2010,Tuesday,01:37,01,37,Multiple vehicle,1,No,No,Yes,100
1201004130108,NSW,13-Apr-2010,13,4,2010,Tuesday,01:30,01,30,Single vehicle ,1,No,No,No,100
5201004130036,WA,13-Apr-2010,13,4,2010,Tuesday,07:00,07,00,Single vehicle ,1,No,No,No,110
2201004140073,VIC,14-Apr-2010,14,4,2010,Wednesday,22:50,22,50,Multiple vehicle,1,No,No,No,50
4201004140039,SA,14-Apr-2010,14,4,2010,Wednesday,16:45,16,45,Single vehicle ,1,No,No,No,110
2201004150074,VIC,15-Apr-2010,15,4,2010,Thursday,10:20,10,20,Pedestrian,1,No,No,No,60
3201004150057,QLD,15-Apr-2010,15,4,2010,Thursday,16:00,16,00,Single vehicle ,1,No,No,No,60
1201004160109,NSW,16-Apr-2010,16,4,2010,Friday,20:15,20,15,Single vehicle ,1,No,No,No,90
1201004160110,NSW,16-Apr-2010,16,4,2010,Friday,16:50,16,50,Single vehicle ,1,No,No,No,80
2201004160075,VIC,16-Apr-2010,16,4,2010,Friday,17:05,17,05,Multiple vehicle,1,No,No,No,80
3201004160058,QLD,16-Apr-2010,16,4,2010,Friday,18:00,18,00,Multiple vehicle,1,No,No,No,50
7201004160011,NT,16-Apr-2010,16,4,2010,Friday,14:50,14,50,Single vehicle ,1,No,No,No,100
1201004170111,NSW,17-Apr-2010,17,4,2010,Saturday,15:00,15,00,Multiple vehicle,1,No,No,No,100
2201004170076,VIC,17-Apr-2010,17,4,2010,Saturday,02:25,02,25,Single vehicle ,1,No,No,No,50
2201004170077,VIC,17-Apr-2010,17,4,2010,Saturday,14:16,14,16,Multiple vehicle,1,No,No,No,80
5201004170037,WA,17-Apr-2010,17,4,2010,Saturday,10:00,10,00,Single vehicle ,1,No,No,No,110
5201004170038,WA,17-Apr-2010,17,4,2010,Saturday,08:00,08,00,Single vehicle ,1,No,No,No,110
1201004180112,NSW,18-Apr-2010,18,4,2010,Sunday,00:57,00,57,Single vehicle ,2,No,No,No,50
1201004180113,NSW,18-Apr-2010,18,4,2010,Sunday,10:50,10,50,Multiple vehicle,1,No,No,No,100
2201004180078,VIC,18-Apr-2010,18,4,2010,Sunday,02:48,02,48,Multiple vehicle,1,No,No,No,50
2201004180079,VIC,18-Apr-2010,18,4,2010,Sunday,07:30,07,30,Single vehicle ,1,No,No,No,100
8201004180007,ACT,18-Apr-2010,18,4,2010,Sunday,19:45,19,45,Multiple vehicle,1,No,No,No,60
1201004190114,NSW,19-Apr-2010,19,4,2010,Monday,08:45,08,45,Multiple vehicle,2,No,No,No,80
1201004190115,NSW,19-Apr-2010,19,4,2010,Monday,16:40,16,40,Multiple vehicle,1,No,No,No,60
1201004190116,NSW,19-Apr-2010,19,4,2010,Monday,13:30,13,30,Multiple vehicle,1,No,No,No,80
1201004190117,NSW,19-Apr-2010,19,4,2010,Monday,20:15,20,15,Multiple vehicle,1,No,No,No,50
1201004210118,NSW,21-Apr-2010,21,4,2010,Wednesday,16:40,16,40,Single vehicle ,1,No,No,No,100
1201004210119,NSW,21-Apr-2010,21,4,2010,Wednesday,20:20,20,20,Single vehicle ,1,No,No,No,100
2201004210080,VIC,21-Apr-2010,21,4,2010,Wednesday,21:05,21,05,Pedestrian,1,No,No,No,80
3201004210059,QLD,21-Apr-2010,21,4,2010,Wednesday,11:00,11,00,Single vehicle ,1,No,No,No,100
3201004210060,QLD,21-Apr-2010,21,4,2010,Wednesday,15:00,15,00,Single vehicle ,1,No,No,No,60
5201004210039,WA,21-Apr-2010,21,4,2010,Wednesday,11:15,11,15,Multiple vehicle,2,No,Yes,No,80
1201004220120,NSW,22-Apr-2010,22,4,2010,Thursday,16:30,16,30,Single vehicle ,1,No,No,No,100
1201004220121,NSW,22-Apr-2010,22,4,2010,Thursday,20:10,20,10,Single vehicle ,1,No,No,No,80
1201004220122,NSW,22-Apr-2010,22,4,2010,Thursday,20:40,20,40,Single vehicle ,1,No,No,No,100
5201004220040,WA,22-Apr-2010,22,4,2010,Thursday,09:15,09,15,Multiple vehicle,1,No,No,No,50
5201004220041,WA,22-Apr-2010,22,4,2010,Thursday,06:50,06,50,Multiple vehicle,1,No,No,Yes,80
5201004220042,WA,22-Apr-2010,22,4,2010,Thursday,15:00,15,00,Single vehicle ,2,No,No,No,110
1201004230123,NSW,23-Apr-2010,23,4,2010,Friday,15:20,15,20,Multiple vehicle,1,No,No,No,50
1201004230124,NSW,23-Apr-2010,23,4,2010,Friday,20:15,20,15,Multiple vehicle,2,No,No,Yes,100
3201004230061,QLD,23-Apr-2010,23,4,2010,Friday,07:00,07,00,Multiple vehicle,1,No,Yes,No,70
3201004230062,QLD,23-Apr-2010,23,4,2010,Friday,17:00,17,00,Single vehicle ,1,No,No,No,80
1201004240125,NSW,24-Apr-2010,24,4,2010,Saturday,07:00,07,00,Multiple vehicle,1,No,No,No,50
1201004240126,NSW,24-Apr-2010,24,4,2010,Saturday,13:15,13,15,Single vehicle ,1,No,No,No,100
2201004240081,VIC,24-Apr-2010,24,4,2010,Saturday,21:20,21,20,Single vehicle ,1,No,No,No,110
4201004240040,SA,24-Apr-2010,24,4,2010,Saturday,04:00,04,00,Single vehicle ,2,No,No,No,110
4201004240041,SA,24-Apr-2010,24,4,2010,Saturday,13:44,13,44,Single vehicle ,1,No,No,No,80
1201004250127,NSW,25-Apr-2010,25,4,2010,Sunday,01:40,01,40,Multiple vehicle,1,No,No,No,50
3201004250063,QLD,25-Apr-2010,25,4,2010,Sunday,18:00,18,00,Single vehicle ,1,No,No,No,100
5201004250043,WA,25-Apr-2010,25,4,2010,Sunday,00:01,00,01,Single vehicle ,1,No,No,No,110
5201004260044,WA,26-Apr-2010,26,4,2010,Monday,12:53,12,53,Multiple vehicle,1,No,No,No,110
1201004280128,NSW,28-Apr-2010,28,4,2010,Wednesday,13:35,13,35,Single vehicle ,1,No,No,No,60
1201004280129,NSW,28-Apr-2010,28,4,2010,Wednesday,17:20,17,20,Multiple vehicle,1,No,Yes,No,100
3201004280064,QLD,28-Apr-2010,28,4,2010,Wednesday,09:00,09,00,Pedestrian,1,No,No,No,100
6201004280010,TAS,28-Apr-2010,28,4,2010,Wednesday,11:30,11,30,Multiple vehicle,1,No,No,Yes,100
1201004290130,NSW,29-Apr-2010,29,4,2010,Thursday,19:40,19,40,Pedestrian,1,No,No,No,60
2201004290082,VIC,29-Apr-2010,29,4,2010,Thursday,13:15,13,15,Pedestrian,1,No,No,No,60
2201004290083,VIC,29-Apr-2010,29,4,2010,Thursday,18:30,18,30,Multiple vehicle,1,No,No,No,70
3201004290065,QLD,29-Apr-2010,29,4,2010,Thursday,05:00,05,00,Multiple vehicle,1,No,No,No,100
5201004290045,WA,29-Apr-2010,29,4,2010,Thursday,04:40,04,40,Multiple vehicle,1,No,No,No,70
1201004300131,NSW,30-Apr-2010,30,4,2010,Friday,07:55,07,55,Pedestrian,1,No,No,No,50
1201004300132,NSW,30-Apr-2010,30,4,2010,Friday,12:00,12,00,Pedestrian,1,No,No,No,60
2201004300084,VIC,30-Apr-2010,30,4,2010,Friday,10:40,10,40,Multiple vehicle,1,No,No,No,80
5201004300046,WA,30-Apr-2010,30,4,2010,Friday,14:55,14,55,Pedestrian,1,No,Yes,No,60
8201004300008,ACT,30-Apr-2010,30,4,2010,Friday,12:15,12,15,Multiple vehicle,1,No,No,No,50
2201005010085,VIC,01-May-2010,1,5,2010,Saturday,15:51,15,51,Single vehicle ,1,No,No,No,50
5201005010047,WA,01-May-2010,1,5,2010,Saturday,01:30,01,30,Pedestrian,1,No,No,No,60
1201005020133,NSW,02-May-2010,2,5,2010,Sunday,08:45,08,45,Single vehicle ,1,No,No,No,80
1201005020134,NSW,02-May-2010,2,5,2010,Sunday,01:28,01,28,Pedestrian,1,No,No,No,100
3201005020066,QLD,02-May-2010,2,5,2010,Sunday,13:00,13,00,Multiple vehicle,1,No,No,Yes,80
5201005020048,WA,02-May-2010,2,5,2010,Sunday,08:46,08,46,Single vehicle ,1,No,No,No,110
5201005020049,WA,02-May-2010,2,5,2010,Sunday,00:27,00,27,Pedestrian,1,No,No,No,50
3201005030067,QLD,03-May-2010,3,5,2010,Monday,10:00,10,00,Single vehicle ,1,No,No,No,100
4201005030042,SA,03-May-2010,3,5,2010,Monday,16:45,16,45,Pedestrian,1,No,No,No,50
1201005040135,NSW,04-May-2010,4,5,2010,Tuesday,14:30,14,30,Pedestrian,1,No,No,No,100
2201005040086,VIC,04-May-2010,4,5,2010,Tuesday,10:10,10,10,Multiple vehicle,1,No,No,No,60
1201005050136,NSW,05-May-2010,5,5,2010,Wednesday,08:15,08,15,Pedestrian,1,No,No,No,60
2201005050087,VIC,05-May-2010,5,5,2010,Wednesday,13:29,13,29,Multiple vehicle,1,No,No,No,70
4201005050043,SA,05-May-2010,5,5,2010,Wednesday,15:45,15,45,Multiple vehicle,2,No,No,No,110
1201005060137,NSW,06-May-2010,6,5,2010,Thursday,15:23,15,23,Multiple vehicle,2,No,No,No,90
1201005060138,NSW,06-May-2010,6,5,2010,Thursday,23:10,23,10,Multiple vehicle,2,No,No,No,80
3201005060068,QLD,06-May-2010,6,5,2010,Thursday,14:00,14,00,Multiple vehicle,1,No,No,No,60
4201005060044,SA,06-May-2010,6,5,2010,Thursday,15:20,15,20,Multiple vehicle,1,No,No,No,60
5201005060050,WA,06-May-2010,6,5,2010,Thursday,23:45,23,45,Multiple vehicle,1,No,Yes,No,110
5201005060051,WA,06-May-2010,6,5,2010,Thursday,20:41,20,41,Single vehicle ,1,No,No,No,110
2201005070088,VIC,07-May-2010,7,5,2010,Friday,13:35,13,35,Multiple vehicle,1,No,No,Yes,70
3201005070069,QLD,07-May-2010,7,5,2010,Friday,09:00,09,00,Single vehicle ,1,No,No,No,80
1201005080139,NSW,08-May-2010,8,5,2010,Saturday,06:00,06,00,Multiple vehicle,1,No,No,No,100
1201005080140,NSW,08-May-2010,8,5,2010,Saturday,01:00,01,00,Single vehicle ,1,No,No,No,100
3201005080070,QLD,08-May-2010,8,5,2010,Saturday,06:00,06,00,Single vehicle ,1,No,No,No,100
3201005080071,QLD,08-May-2010,8,5,2010,Saturday,17:00,17,00,Multiple vehicle,2,No,No,No,100
3201005080072,QLD,08-May-2010,8,5,2010,Saturday,23:00,23,00,Single vehicle ,1,No,No,No,80
4201005080045,SA,08-May-2010,8,5,2010,Saturday,04:55,04,55,Pedestrian,1,No,No,No,70
4201005080046,SA,08-May-2010,8,5,2010,Saturday,21:30,21,30,Single vehicle ,1,No,No,No,100
1201005090141,NSW,09-May-2010,9,5,2010,Sunday,10:45,10,45,Multiple vehicle,1,No,No,No,50
2201005090089,VIC,09-May-2010,9,5,2010,Sunday,18:55,18,55,Pedestrian,1,No,No,No,80
5201005090052,WA,09-May-2010,9,5,2010,Sunday,18:58,18,58,Pedestrian,1,No,No,No,60
2201005100090,VIC,10-May-2010,10,5,2010,Monday,09:30,09,30,Single vehicle ,1,No,No,No,100
2201005100091,VIC,10-May-2010,10,5,2010,Monday,21:05,21,05,Multiple vehicle,1,No,No,Yes,60
3201005100073,QLD,10-May-2010,10,5,2010,Monday,07:00,07,00,Pedestrian,1,No,No,No,50
5201005100053,WA,10-May-2010,10,5,2010,Monday,07:30,07,30,Pedestrian,1,No,No,No,50
6201005100011,TAS,10-May-2010,10,5,2010,Monday,09:45,09,45,Single vehicle ,1,No,No,No,100
1201005110142,NSW,11-May-2010,11,5,2010,Tuesday,05:45,05,45,Single vehicle ,1,No,No,No,80
1201005110143,NSW,11-May-2010,11,5,2010,Tuesday,15:10,15,10,Multiple vehicle,1,No,No,No,100
1201005110144,NSW,11-May-2010,11,5,2010,Tuesday,05:55,05,55,Multiple vehicle,1,No,No,No,80
2201005110092,VIC,11-May-2010,11,5,2010,Tuesday,16:20,16,20,Single vehicle ,2,No,No,No,100
2201005110093,VIC,11-May-2010,11,5,2010,Tuesday,16:10,16,10,Multiple vehicle,1,No,No,No,70
3201005110074,QLD,11-May-2010,11,5,2010,Tuesday,04:00,04,00,Single vehicle ,1,No,No,No,100
3201005110075,QLD,11-May-2010,11,5,2010,Tuesday,07:00,07,00,Single vehicle ,1,No,No,No,100
3201005110076,QLD,11-May-2010,11,5,2010,Tuesday,12:00,12,00,Pedestrian,1,No,No,No,50
5201005110054,WA,11-May-2010,11,5,2010,Tuesday,13:15,13,15,Single vehicle ,1,No,No,No,110
2201005120094,VIC,12-May-2010,12,5,2010,Wednesday,02:00,02,00,Single vehicle ,1,No,No,No,50
3201005120077,QLD,12-May-2010,12,5,2010,Wednesday,07:00,07,00,Multiple vehicle,1,No,No,No,100
1201005130145,NSW,13-May-2010,13,5,2010,Thursday,11:30,11,30,Multiple vehicle,1,No,No,Yes,60
2201005130095,VIC,13-May-2010,13,5,2010,Thursday,01:30,01,30,Single vehicle ,1,No,No,No,100
3201005130078,QLD,13-May-2010,13,5,2010,Thursday,22:00,22,00,Multiple vehicle,1,No,No,Yes,110
5201005130055,WA,13-May-2010,13,5,2010,Thursday,16:00,16,00,Multiple vehicle,2,No,No,No,100
1201005140146,NSW,14-May-2010,14,5,2010,Friday,19:28,19,28,Single vehicle ,1,Yes,No,No,60
1201005140147,NSW,14-May-2010,14,5,2010,Friday,19:00,19,00,Single vehicle ,1,No,No,No,80
2201005140096,VIC,14-May-2010,14,5,2010,Friday,06:25,06,25,Multiple vehicle,1,No,No,No,90
3201005140079,QLD,14-May-2010,14,5,2010,Friday,17:00,17,00,Multiple vehicle,1,No,Yes,No,100
5201005140056,WA,14-May-2010,14,5,2010,Friday,18:40,18,40,Multiple vehicle,1,No,No,Yes,90
6201005140012,TAS,14-May-2010,14,5,2010,Friday,13:30,13,30,Pedestrian,1,No,No,No,80
1201005150148,NSW,15-May-2010,15,5,2010,Saturday,23:50,23,50,Multiple vehicle,1,No,No,No,50
1201005150149,NSW,15-May-2010,15,5,2010,Saturday,09:50,09,50,Multiple vehicle,1,No,No,No,100
3201005150080,QLD,15-May-2010,15,5,2010,Saturday,01:00,01,00,Single vehicle ,1,No,No,No,50
5201005150057,WA,15-May-2010,15,5,2010,Saturday,22:50,22,50,Single vehicle ,1,No,No,No,60
5201005150058,WA,15-May-2010,15,5,2010,Saturday,18:30,18,30,Single vehicle ,1,No,No,No,110
6201005150013,TAS,15-May-2010,15,5,2010,Saturday,02:50,02,50,Multiple vehicle,1,No,No,No,60
7201005150012,NT,15-May-2010,15,5,2010,Saturday,11:45,11,45,Single vehicle ,1,No,No,No,50
8201005150009,ACT,15-May-2010,15,5,2010,Saturday,15:25,15,25,Multiple vehicle,1,No,No,No,50
1201005160150,NSW,16-May-2010,16,5,2010,Sunday,17:45,17,45,Pedestrian,1,No,No,No,100
1201005160151,NSW,16-May-2010,16,5,2010,Sunday,14:20,14,20,Single vehicle ,1,No,No,Yes,110
7201005160013,NT,16-May-2010,16,5,2010,Sunday,12:20,12,20,Single vehicle ,1,No,No,No,80
8201005160010,ACT,16-May-2010,16,5,2010,Sunday,11:35,11,35,Multiple vehicle,1,No,No,No,60
2201005170097,VIC,17-May-2010,17,5,2010,Monday,00:45,00,45,Single vehicle ,1,No,No,Yes,100
2201005170098,VIC,17-May-2010,17,5,2010,Monday,20:50,20,50,Multiple vehicle,1,No,No,No,80
3201005180081,QLD,18-May-2010,18,5,2010,Tuesday,11:00,11,00,Multiple vehicle,1,No,No,Yes,60
5201005180059,WA,18-May-2010,18,5,2010,Tuesday,07:15,07,15,Single vehicle ,1,No,No,No,50
1201005190152,NSW,19-May-2010,19,5,2010,Wednesday,08:30,08,30,Multiple vehicle,1,No,No,No,60
7201005190014,NT,19-May-2010,19,5,2010,Wednesday,22:05,22,05,Pedestrian,1,No,No,No,100
1201005200153,NSW,20-May-2010,20,5,2010,Thursday,07:25,07,25,Pedestrian,1,No,Yes,No,50
1201005200154,NSW,20-May-2010,20,5,2010,Thursday,14:15,14,15,Multiple vehicle,1,No,No,No,60
3201005200082,QLD,20-May-2010,20,5,2010,Thursday,18:00,18,00,Multiple vehicle,1,No,No,No,110
1201005210155,NSW,21-May-2010,21,5,2010,Friday,18:40,18,40,Pedestrian,1,No,No,No,50
4201005210047,SA,21-May-2010,21,5,2010,Friday,19:45,19,45,Pedestrian,1,No,No,No,50
6201005210014,TAS,21-May-2010,21,5,2010,Friday,16:00,16,00,Multiple vehicle,1,No,No,Yes,100
1201005220156,NSW,22-May-2010,22,5,2010,Saturday,08:00,08,00,Single vehicle ,1,No,No,No,100
1201005220157,NSW,22-May-2010,22,5,2010,Saturday,11:05,11,05,Multiple vehicle,1,No,No,No,100
